Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,REP,PIRATEN,Rechte,Non-Voters,FW,NPD,KPD/DKP,DRP,GB/BHE,DP,BP,Zentrum,Other,Surveyed,Time,Institute
2018-06-04,32 ,17 ,11 ,8 ,11.5 ,16 ,,,,,,,,,,,,,4.5 ,2067,01.06.–04.06.,INSA
2018-05-29,32 ,17 ,11.5 ,8 ,12 ,15.5 ,,,,,,,,,,,,,4 ,2062,25.05.–28.05.,INSA
2018-05-23,32.5 ,16.5 ,11.5 ,8 ,11 ,15.5 ,,,,,,,,,,,,,5 ,2044,18.05.–22.05.,INSA
2018-05-14,32.5 ,17 ,11.5 ,8 ,11 ,15.5 ,,,,,,,,,,,,,4.5 ,2098,11.05.–14.05.,INSA
2018-05-08,32.5 ,17 ,11.5 ,8.5 ,10.5 ,15.5 ,,,,,,,,,,,,,4.5 ,2065,04.05.–07.05.,INSA
2018-04-30,33 ,17 ,11.5 ,9 ,10.5 ,15.5 ,,,,,,,,,,,,,3.5 ,2097,27.04.–30.04.,INSA
2018-04-24,31.5 ,18 ,12 ,9.5 ,10.5 ,15.5 ,,,,,,,,,,,,,3 ,2091,20.04.–23.04.,INSA
2018-04-17,31.5 ,18.5 ,11.5 ,9 ,11 ,15 ,,,,,,,,,,,,,3.5 ,2054,13.04.–16.04.,INSA
2018-04-10,31.5 ,17.5 ,11.5 ,9 ,12 ,15.5 ,,,,,,,,,,,,,3 ,2048,06.04.–09.04.,INSA
2018-04-03,32 ,18 ,10 ,10 ,12 ,15 ,,,,,,,,,,,,,3 ,1074,29.03.–31.03.,INSA
2018-03-26,32.5 ,17 ,10.5 ,10 ,12 ,15 ,,,,,,,,,,,,,3 ,2051,23.03.–26.03.,INSA
2018-03-20,32 ,17.5 ,10.5 ,10 ,12 ,15 ,,,,,,,,,,,,,3 ,2066,16.03.–19.03.,INSA
2018-03-13,32 ,17.5 ,11 ,9.5 ,12 ,15 ,,,,,,,,,,,,,3 ,2033,09.03.–12.03.,INSA
2018-03-05,33 ,15 ,12 ,10 ,12 ,15 ,,,,,,,,,,,,,3 ,1052,05.03.,INSA
2018-02-26,32.5 ,15.5 ,12 ,9 ,12 ,16 ,,,,,,,,,,,,,3 ,1063,23.02.–26.02.,INSA
2018-02-19,32 ,15.5 ,13 ,9 ,11 ,16 ,,,,,,,,,,,,,3.5 ,2040,16.02.–19.02.,INSA
2018-02-12,29.5 ,16.5 ,13 ,10.5 ,11.5 ,15 ,,,,,,,,,,,,,4 ,2608,09.02.–12.02.,INSA
2018-02-05,30.5 ,17 ,12.5 ,10 ,11 ,15 ,,,,,,,,,,,,,4 ,2034,02.02.–05.02.,INSA
2018-01-29,33.5 ,17.5 ,11 ,9 ,11 ,14 ,,,,,,,,,,,,,4 ,2073,26.01.–29.01.,INSA
2018-01-23,31.5 ,18 ,10 ,10 ,11 ,14 ,,,,,,,,,,,,,5.5 ,1169,22.01.,INSA
2018-01-15,31.5 ,18.5 ,10 ,9.5 ,11.5 ,14 ,,,,,,,,,,,,,5 ,2000,12.01.–15.01.,INSA
2018-01-08,31.5 ,19.5 ,10 ,10 ,11 ,13.5 ,,,,,,,,,,,,,4.5 ,2028,05.01.–08.01.,INSA
2018-01-02,32.5 ,19.5 ,10 ,10 ,11 ,13 ,,,,,,,,,,,,,4 ,2012,29.12.–02.01.,INSA
2017-12-23,33 ,20.5 ,9.5 ,10.5 ,10 ,13 ,,,,,,,,,,,,,3.5 ,2203,21.12.–22.12.,INSA
2017-12-19,31 ,21 ,10 ,9 ,11 ,14 ,,,,,,,,,,,,,4 ,2031,15.12.–18.12.,INSA
2017-12-12,31 ,22 ,10.5 ,9 ,10.5 ,13.5 ,,,,,,,,,,,,,3.5 ,2013,08.12.–11.12.,INSA
2017-12-05,31 ,22 ,10 ,10 ,11 ,13 ,,,,,,,,,,,,,3 ,2063,01.12.–04.12.,INSA
2017-11-27,32 ,22 ,10 ,10 ,10 ,13 ,,,,,,,,,,,,,3 ,2003,24.11.–27.11.,INSA
2017-11-23,32 ,21 ,10 ,12 ,10 ,12 ,,,,,,,,,,,,,3 ,1069,21.11.–22.11.,INSA
2017-11-21,30 ,21 ,10 ,11 ,11 ,14 ,,,,,,,,,,,,,3 ,1034,20.11.,INSA
2017-11-21,31 ,21 ,9.5 ,10 ,11.5 ,14 ,,,,,,,,,,,,,3 ,2027,17.11.–19.11.,INSA
2017-11-14,32 ,20 ,9 ,10.5 ,10.5 ,13.5 ,,,,,,,,,,,,,4.5 ,2049,10.11.–13.11.,INSA
2017-11-07,31 ,22 ,8.5 ,10.5 ,10.5 ,13.5 ,,,,,,,,,,,,,4 ,2023,03.11.–06.11.,INSA
2017-10-30,31 ,21 ,10 ,11 ,10 ,13 ,,,,,,,,,,,,,4 ,1024,27.10.–28.10.,INSA
2017-10-24,33 ,21 ,9 ,10 ,10 ,13 ,,,,,,,,,,,,,4 ,1002,23.10.–23.10.,INSA
2017-10-16,32 ,21.5 ,9.5 ,10 ,9 ,13 ,,,,,,,,,,,,,5 ,2011,13.10.–16.10.,INSA
2017-10-10,32 ,22 ,9 ,11 ,9 ,13 ,,,,,,,,,,,,,4 ,2015,06.10.–09.10.,INSA
2017-10-01,31 ,21 ,10 ,12 ,9 ,13 ,,,,,,,,,,,,,4 ,1071,27.09.–28.09.,INSA
2017-09-22,34 ,21 ,8 ,9 ,11 ,13 ,,,,,,,,,,,,,4 ,2000,21.09.–22.09.,INSA
2017-09-18,36 ,22 ,7 ,9 ,11 ,11 ,,,,,,,,,,,,,4 ,2042,15.09.–18.09.,INSA
2017-09-11,36.5 ,23.5 ,6 ,9 ,10.5 ,11 ,,,,,,,,,,,,,3.5 ,2054,08.09.–11.09.,INSA
2017-09-04,36.5 ,23.5 ,6.5 ,8.5 ,10 ,10.5 ,,,,,,,,,,,,,4.5 ,2048,01.09.–04.09.,INSA
2017-08-29,37 ,24 ,6.5 ,8 ,10 ,10 ,,,,,,,,,,,,,4.5 ,2034,25.08.–28.08.,INSA
2017-08-22,38 ,24 ,7 ,9 ,9 ,10 ,,,,,,,,,,,,,3 ,2036,18.08.–21.08.,INSA
2017-08-15,37 ,25 ,7 ,9 ,9 ,10 ,,,,,,,,,,,,,3 ,2025,11.08.–14.08.,INSA
2017-08-07,37 ,25 ,6.5 ,9 ,10.5 ,9 ,,,,,,,,,,,,,3 ,2046,04.08.–07.08.,INSA
2017-08-01,37 ,24.5 ,7 ,9 ,10 ,9.5 ,,,,,,,,,,,,,3 ,2046,28.07.–31.07.,INSA
2017-07-25,37.5 ,25 ,6.5 ,8.5 ,10.5 ,9 ,,,,,,,,,,,,,3 ,2009,21.07.–24.07.,INSA
2017-07-18,36 ,25 ,6.5 ,8.5 ,9.5 ,10 ,,,,,,,,,,,,,4.5 ,2026,14.07.–17.07.,INSA
2017-07-10,36 ,25 ,6.5 ,9 ,9.5 ,9.5 ,,,,,,,,,,,,,4.5 ,2009,07.07.–10.07.,INSA
2017-07-03,36.5 ,25 ,6.5 ,9 ,10.5 ,9 ,,,,,,,,,,,,,3.5 ,2044,30.06.–03.07.,INSA
2017-06-27,37 ,26 ,6.5 ,9 ,10 ,8.5 ,,,,,,,,,,,,,3 ,2056,23.06.–26.06.,INSA
2017-06-20,36.5 ,25 ,6.5 ,9 ,11 ,9 ,,,,,,,,,,,,,3 ,2040,16.06.–19.06.,INSA
2017-06-12,37.5 ,23.5 ,6.5 ,9 ,11 ,9 ,,,,,,,,,,,,,3.5 ,2051,09.06.–12.06.,INSA
2017-06-06,38 ,23 ,7 ,9 ,11 ,8 ,,,,,,,,,,,,,4 ,2037,02.06.–06.06.,INSA
2017-05-29,35.5 ,26 ,6 ,10 ,10 ,9 ,,,,,,,,,,,,,3.5 ,2053,26.05.–29.05.,INSA
2017-05-22,36.5 ,26 ,6 ,9.5 ,10 ,8 ,,,,,,,,,,,,,4 ,2042,19.05.–22.05.,INSA
2017-05-16,36 ,27 ,6 ,8 ,9 ,10 ,,,,,,,,,,,,,4 ,2037,12.05.–15.05.,INSA
2017-05-09,35 ,27 ,7 ,7 ,10 ,10 ,,,,,,,,,,,,,4 ,2067,05.05.–08.05.,INSA
2017-05-02,34 ,28.5 ,6.5 ,7 ,10.5 ,9 ,,,,,,,,,,,,,4.5 ,2035,28.04.–02.05.,INSA
2017-04-25,34 ,30 ,6.5 ,6.5 ,9.5 ,10 ,,,,,,,,,,,,,3.5 ,2041,21.04.–24.04.,INSA
2017-04-19,34 ,30.5 ,6 ,6.5 ,9 ,10 ,,,,,,,,,,,,,4 ,2038,14.04.–18.04.,INSA
2017-04-10,33 ,31.5 ,6.5 ,6.5 ,8.5 ,10 ,,,,,,,,,,,,,4 ,2030,07.04.–10.04.,INSA
2017-04-03,32 ,32.5 ,6.5 ,6.5 ,9 ,9 ,,,,,,,,,,,,,4.5 ,2033,31.03.–03.04.,INSA
2017-03-27,32 ,32 ,6.5 ,6 ,8.5 ,11 ,,,,,,,,,,,,,4 ,2034,24.03.–27.03.,INSA
2017-03-20,31 ,32 ,6.5 ,6.5 ,8.5 ,11.5 ,,,,,,,,,,,,,4 ,1933,17.03.–20.03.,INSA
2017-03-13,31 ,31 ,6.5 ,7 ,8.5 ,11.5 ,,,,,,,,,,,,,4.5 ,2051,10.03.–13.03.,INSA
2017-03-07,30.5 ,31.5 ,6.5 ,7.5 ,8.5 ,11 ,,,,,,,,,,,,,4.5 ,2022,03.03.–06.03.,INSA
2017-02-28,30.5 ,32 ,6.5 ,7 ,8 ,11 ,,,,,,,,,,,,,5 ,2004,24.02.–27.02.,INSA
2017-02-21,31.5 ,30 ,6.5 ,5.5 ,9.5 ,11 ,,,,,,,,,,,,,6 ,2030,17.02.–20.02.,INSA
2017-02-13,30 ,31 ,7 ,5 ,10 ,12 ,,,,,,,,,,,,,5 ,2028,10.02.–13.02.,INSA
2017-02-06,30 ,31 ,7 ,6 ,10 ,12 ,,,,,,,,,,,,,4 ,2042,03.02.–06.02.,INSA
2017-02-02,,,,,,,,,,,,,,,,,,,,Zur telefonischen Umfrage (CATI) von INSA,31.01.–01.02.,INSA
2017-01-30,32.5 ,26 ,7.5 ,6.5 ,10.5 ,13 ,,,,,,,,,,,,,4 ,2088,27.01.–30.01.,INSA
2017-01-23,32.5 ,21 ,8.5 ,7.5 ,11 ,14.5 ,,,,,,,,,,,,,5 ,1992,20.01.–23.01.,INSA
2017-01-17,33.5 ,21 ,8.5 ,7.5 ,11 ,13.5 ,,,,,,,,,,,,,5 ,2031,13.01.–16.01.,INSA
2017-01-09,32 ,21 ,9 ,7 ,11 ,15 ,,,,,,,,,,,,,5 ,2054,06.01.–09.01.,INSA
2017-01-03,32 ,21 ,10 ,6 ,11.5 ,15 ,,,,,,,,,,,,,4.5 ,2099,30.12.–02.01.,INSA
2016-12-23,31.5 ,20.5 ,10 ,6 ,11.5 ,15.5 ,,,,,,,,,,,,,5 ,2083,21.12.–23.12.,INSA
2016-12-20,33 ,21.5 ,10 ,6.5 ,11.5 ,13 ,,,,,,,,,,,,,4.5 ,2116,16.12.–19.12.,INSA
2016-12-13,32 ,21.5 ,11.5 ,5.5 ,12 ,13 ,,,,,,,,,,,,,4.5 ,1455,09.12.–12.12.,INSA
2016-12-06,32 ,22.5 ,10.5 ,5 ,11.5 ,14 ,,,,,,,,,,,,,4.5 ,2080,02.12.–05.12.,INSA
2016-11-28,32.5 ,22 ,10 ,5.5 ,11.5 ,13.5 ,,,,,,,,,,,,,5 ,2097,25.11.–28.11.,INSA
2016-11-22,31.5 ,22 ,10.5 ,5.5 ,10.5 ,15 ,,,,,,,,,,,,,5 ,2030,18.11.–21.11.,INSA
2016-11-14,30 ,22.5 ,10.5 ,6.5 ,11.5 ,14.5 ,,,,,,,,,,,,,4.5 ,2037,11.11.–14.11.,INSA
2016-11-08,30.5 ,22 ,11 ,7 ,10.5 ,13.5 ,,,,,,,,,,,,,5.5 ,2045,04.11.–07.11.,INSA
2016-11-02,30.5 ,22.5 ,11 ,6.5 ,11.5 ,13 ,,,,,,,,,,,,,5 ,2037,28.10.–02.11.,INSA
2016-10-25,30.5 ,22.5 ,11.5 ,6 ,11.5 ,14 ,,,,,,,,,,,,,4 ,2043,21.10.–24.10.,INSA
2016-10-18,29.5 ,21.5 ,12 ,6.5 ,12.5 ,13.5 ,,,,,,,,,,,,,4.5 ,2077,14.10.–17.10.,INSA
2016-10-10,29.5 ,22 ,11 ,6.5 ,12 ,15 ,,,,,,,,,,,,,4 ,2085,07.10.–10.10.,INSA
2016-10-05,30 ,21 ,11.5 ,7 ,11.5 ,15 ,,,,,,,,,,,,,4 ,2049,30.09.–03.10.,INSA
2016-09-27,30 ,21 ,10 ,7 ,11 ,15.5 ,,,,,,,,,,,,,5.5 ,2048,23.09.–26.09.,INSA
2016-09-19,30 ,22 ,11 ,7 ,10 ,15 ,,,,,,,,,,,,,5 ,2069,16.09.–19.09.,INSA
2016-09-13,30.5 ,21.5 ,11 ,7 ,10 ,15 ,,,,,,,,,,,,,5 ,2035,09.09.–12.09.,INSA
2016-09-05,30.5 ,21.5 ,11.5 ,6.5 ,9.5 ,15 ,,,,,,,,,,,,,5.5 ,2071,02.09.–05.09.,INSA
2016-08-30,30.5 ,21 ,11.5 ,7 ,10.5 ,14.5 ,,,,,,,,,,,,,5 ,2013,26.08.–29.08.,INSA
2016-08-23,31 ,21 ,11.5 ,6.5 ,10.5 ,14 ,,,,,,,,,,,,,5.5 ,2020,19.08.–22.08.,INSA
2016-08-16,31 ,20.5 ,11 ,7 ,11.5 ,13.5 ,,,,,,,,,,,,,5.5 ,2046,12.08.–15.08.,INSA
2016-08-09,31.5 ,21 ,11.5 ,6.5 ,11.5 ,13 ,,,,,,,,,,,,,5 ,2056,05.08.–08.08.,INSA
2016-08-02,31.5 ,21 ,11 ,6.5 ,11 ,13 ,,,,,,,,,,,,,6 ,1973,30.07.–01.08.,INSA
2016-07-26,31.5 ,21.5 ,12 ,6.5 ,11.5 ,12 ,,,,,,,,,,,,,5 ,2049,22.07.–25.07.,INSA
2016-07-19,32 ,21 ,12 ,7 ,11.5 ,11 ,,,,,,,,,,,,,5.5 ,2038,15.07.–18.07.,INSA
2016-07-11,31 ,20.5 ,12 ,7.5 ,11 ,12.5 ,,,,,,,,,,,,,5.5 ,2034,08.07.–11.07.,INSA
2016-07-04,30 ,21 ,12 ,8 ,10 ,14.5 ,,,,,,,,,,,,,4.5 ,2001,01.07.–04.07.,INSA
2016-06-27,30 ,19 ,13 ,8 ,11 ,14 ,,,,,,,,,,,,,5 ,2054,24.06.–27.06.,INSA
2016-06-20,31 ,20 ,13 ,7 ,11 ,13 ,,,,,,,,,,,,,5 ,2017,17.06.–20.06.,INSA
2016-06-13,30 ,19.5 ,12 ,8 ,11 ,14 ,,,,,,,,,,,,,5.5 ,2047,10.06.–13.06.,INSA
2016-06-06,30 ,19 ,13 ,8 ,10.5 ,14 ,,,,,,,,,,,,,5.5 ,2032,03.06.–06.06.,INSA
2016-05-31,30 ,19 ,13 ,8 ,9.5 ,15 ,,,,,,,,,,,,,5.5 ,2053,25.05.–30.05.,INSA
2016-05-23,30.5 ,19.5 ,13 ,7 ,10 ,15 ,,,,,,,,,,,,,5 ,2022,20.05.–23.05.,INSA
2016-05-17,30.5 ,19.5 ,13 ,7.5 ,10.5 ,15 ,,,,,,,,,,,,,4 ,1947,13.05.–17.05.,INSA
2016-05-09,30.5 ,19.5 ,13 ,8 ,10 ,15 ,,,,,,,,,,,,,4 ,2048,04.05.–09.05.,INSA
2016-05-02,32 ,19.5 ,13 ,8 ,10 ,13.5 ,,,,,,,,,,,,,4 ,2036,29.04.–02.05.,INSA
2016-04-25,31 ,19.5 ,14 ,8 ,10 ,13.5 ,,,,,,,,,,,,,4 ,2054,22.04.–25.04.,INSA
2016-04-18,31.5 ,19.5 ,13 ,7 ,9.5 ,13.5 ,,,,,,,,,,,,,6 ,2010,16.04.–18.04.,INSA
2016-04-11,31.5 ,19.5 ,13.5 ,7.5 ,9.5 ,12.5 ,,,,,,,,,,,,,6 ,1997,08.04.–11.04.,INSA
2016-04-04,32 ,20 ,12.5 ,7.5 ,9 ,13 ,,,,,,,,,,,,,6 ,2036,01.04.–04.04.,INSA
2016-03-29,32 ,20 ,12.5 ,6 ,11 ,13 ,,,,,,,,,,,,,5.5 ,1873,24.03.–29.03.,INSA
2016-03-21,33 ,22 ,11 ,7 ,10.5 ,12 ,,,,,,,,,,,,,4.5 ,2022,18.03.–21.03.,INSA
2016-03-14,32 ,22 ,10 ,6.5 ,11 ,13 ,,,,,,,,,,,,,5.5 ,2004,11.03.–14.03.,INSA
2016-03-08,32.5 ,23 ,11 ,6.5 ,10 ,11.5 ,,,,,,,,,,,,,5.5 ,2011,04.03.–07.03.,INSA
2016-02-29,32.5 ,23 ,11 ,6.5 ,11 ,11.5 ,,,,,,,,,,,,,4.5 ,2007,26.02.–29.02.,INSA
2016-02-22,32.5 ,22.5 ,10.5 ,6.5 ,10 ,12.5 ,,,,,,,,,,,,,5.5 ,2001,19.02.–22.02.,INSA
2016-02-15,32.5 ,22.5 ,11 ,7 ,9.5 ,12.5 ,,,,,,,,,,,,,5 ,2014,12.02.–15.02.,INSA
2016-02-09,32.5 ,22 ,11 ,6 ,10.5 ,12 ,,,,,,,,,,,,,6 ,2054,05.02.–09.02.,INSA
2016-02-01,33 ,23 ,10 ,6 ,10 ,12.5 ,,,,,,,,,,,,,5.5 ,2007,29.01.–01.02.,INSA
2016-01-25,32.5 ,23 ,10 ,6 ,9 ,13 ,,,,,,,,,,,,,6.5 ,2047,22.01.–25.01.,INSA
2016-01-18,32.5 ,22.5 ,9.5 ,6.5 ,10 ,12.5 ,,,,,,,,,,,,,6.5 ,2051,15.01.–18.01.,INSA
2016-01-11,35 ,21.5 ,10 ,6 ,10 ,11.5 ,,,,,,,,,,,,,6 ,2039,08.01.–11.01.,INSA
2016-01-04,36 ,22.5 ,10 ,5 ,10 ,9.5 ,,,,,,,,,,,,,7 ,2022,30.12.–04.01.,INSA
2015-12-21,35.5 ,23 ,9.5 ,6 ,11 ,9.5 ,,,,,,,,,,,,,5.5 ,2066,18.12.–21.12.,INSA
2015-12-14,35 ,23.5 ,9 ,5.5 ,10 ,10 ,,,,,,,,,,,,,7 ,2030,11.12.–14.12.,INSA
2015-12-08,35 ,23.5 ,9.5 ,6 ,9.5 ,10 ,,,,,,,,,,,,,6.5 ,2012,04.12.–07.12.,INSA
2015-11-30,34.5 ,23.5 ,9.5 ,5.5 ,9.5 ,10.5 ,,,,,,,,,,,,,7 ,2016,27.11.–30.11.,INSA
2015-11-23,34.5 ,23 ,9 ,6 ,10.5 ,10 ,,,,,,,,,,,,,7 ,2025,20.11.–23.11.,INSA
2015-11-16,35 ,23.5 ,10 ,5 ,10 ,10.5 ,,,,,,,,,,,,,6 ,2057,13.11.–16.11.,INSA
2015-11-09,34 ,24 ,10 ,6 ,11 ,10 ,,,,,,,,,,,,,5 ,2017,06.11.–09.11.,INSA
2015-11-02,35.5 ,24.5 ,10 ,5.5 ,10 ,8 ,,,,,,,,,,,,,6.5 ,2173,30.10.–02.11.,INSA
2015-10-27,35 ,24.5 ,11 ,4.5 ,9.5 ,8.5 ,,,,,,,,,,,,,7 ,2196,23.10.–26.10.,INSA
2015-10-19,37 ,25 ,9.5 ,5 ,9.5 ,7.5 ,,,,,,,,,,,,,6.5 ,2173,16.10.–19.10.,INSA
2015-10-12,38 ,24.5 ,10 ,5 ,9 ,6.5 ,,,,,,,,,,,,,7 ,2190,09.10.–12.10.,INSA
2015-10-06,39 ,24 ,9.5 ,5 ,10 ,6 ,,,,,,,,,,,,,6.5 ,2183,02.10.–05.10.,INSA
2015-09-28,38.5 ,23.5 ,10.5 ,4 ,10.5 ,6 ,,,,,,,,,,,,,7 ,2201,25.09.–28.09.,INSA
2015-09-21,39.5 ,24.5 ,9.5 ,4 ,10 ,6 ,,,,,,,,,,,,,6.5 ,2187,18.09.–21.09.,INSA
2015-09-14,40 ,24 ,10 ,4 ,9.5 ,5.5 ,,,,,,,,,,,,,7 ,2172,11.09.–14.09.,INSA
2015-09-08,41.5 ,24 ,10.5 ,4 ,9.5 ,5 ,,,,,,,,,,,,,5.5 ,2151,04.09.–07.09.,INSA
2015-08-31,41.5 ,23.5 ,10 ,4 ,9.5 ,4.5 ,,,,,,,,,,,,,7 ,2169,28.08.–31.08.,INSA
2015-08-26,42 ,23.5 ,10.5 ,4 ,9.5 ,3.5 ,,,,,,,,,,,,,7 ,2169,21.08.–24.08.,INSA
2015-08-17,41 ,24.5 ,11 ,4.5 ,9 ,4 ,,,,,,,,,,,,,6 ,2178,14.08.–17.08.,INSA
2015-08-11,42.5 ,23 ,10.5 ,4.5 ,9 ,4 ,,,,,,,,,,,,,6.5 ,2161,07.08.–10.08.,INSA
2015-08-03,43 ,24.5 ,10 ,4 ,9.5 ,3 ,,,,,,,,,,,,,6 ,2166,31.07.–03.08.,INSA
2015-07-28,41.5 ,25.5 ,9.5 ,4 ,9.5 ,3 ,,,,,,,,,,,,,7 ,2167,24.07.–27.07.,INSA
2015-07-20,42 ,25 ,9.5 ,4 ,9.5 ,3 ,,1.5 ,,,,,,,,,,,5.5 ,2187,17.07.–20.07.,INSA
2015-07-13,42 ,25.5 ,9.5 ,4 ,9.5 ,3.5 ,,,,,,,,,,,,,6 ,2178,10.07.–13.07.,INSA
2015-07-07,43 ,24 ,10 ,4 ,9 ,4 ,,1 ,,,,,,,,,,,5 ,2189,03.07.–06.07.,INSA
2015-06-30,39.5 ,24.5 ,9.5 ,5 ,9.5 ,4.5 ,,2 ,,,,,,,,,,,5.5 ,2187,26.06.–29.06.,INSA
2015-06-23,40 ,25 ,10 ,4 ,9.5 ,4.5 ,,,,,,,,,,,,,7 ,2179,19.06.–22.06.,INSA
2015-06-15,41 ,24 ,9.5 ,4.5 ,10.5 ,4.5 ,,,,,,,,,,,,,6 ,2177,12.06.–15.06.,INSA
2015-06-10,40 ,24 ,10 ,5 ,10 ,5 ,,,,,,,,,,,,,6 ,2189,05.06.–08.06.,INSA
2015-06-01,41 ,25 ,10 ,5 ,8.5 ,5 ,,,,,,,,,,,,,5.5 ,2168,29.05.–01.06.,INSA
2015-05-27,41 ,24.5 ,9.5 ,5 ,9.5 ,5.5 ,,,,,,,,,,,,,5 ,2163,22.05.–25.05.,INSA
2015-05-19,40.5 ,24 ,10 ,4.5 ,9.5 ,5.5 ,,,,,,,,,,,,,6 ,2175,15.05.–18.05.,INSA
2015-05-13,41.5 ,24.5 ,9 ,3 ,9.5 ,6 ,,,,,,,,,,,,,6.5 ,2149,08.05.–11.05.,INSA
2015-05-04,41 ,25 ,9.5 ,3 ,9.5 ,6 ,,2 ,,,,,,,,,,,4 ,2148,01.05.–04.05.,INSA
2015-04-27,40.5 ,25 ,11 ,3 ,8.5 ,6 ,,1.5 ,,,,,,,,,,,4.5 ,2169,24.04.–27.04.,INSA
2015-04-21,41 ,24.5 ,10 ,3.5 ,9 ,6.5 ,,,,,,,,,,,,,5.5 ,2174,17.04.–20.04.,INSA
2015-04-14,41 ,23.5 ,10 ,3 ,9.5 ,6.5 ,,,,,,,,,,,,,6.5 ,2161,10.04.–13.04.,INSA
2015-04-09,42 ,24 ,9 ,3 ,9 ,6.5 ,,,,,,,,,,,,,6.5 ,2174,03.04.–07.04.,INSA
2015-03-31,43 ,23.5 ,10 ,3 ,9 ,6 ,,,,,,,,,,,,,5.5 ,1978,27.03.–30.03.,INSA
2015-03-24,41 ,24 ,9.5 ,4 ,9 ,6.5 ,,,,,,,,,,,,,6 ,2012,20.03.–23.03.,INSA
2015-03-17,41 ,22.5 ,9.5 ,3.5 ,10 ,7.5 ,,,,,,,,,,,,,6 ,1998,13.03.–16.03.,INSA
2015-03-11,41 ,24.5 ,9.5 ,3 ,9 ,7.5 ,,,,,,,,,,,,,5.5 ,1997,06.03.–09.03.,INSA
2015-03-02,41 ,24 ,9.5 ,3 ,9 ,7.5 ,,,,,,,,,,,,,6 ,2019,27.02.–02.03.,INSA
2015-02-24,41 ,24.5 ,9.5 ,3 ,8.5 ,7.5 ,,,,,,,,,,,,,6 ,1992,20.02.–23.02.,INSA
2015-02-18,42 ,24 ,10 ,3 ,8.5 ,7 ,,,,,,,,,,,,,5.5 ,2011,13.02.–17.02.,INSA
2015-02-10,40.5 ,25 ,10.5 ,3 ,8.5 ,7.5 ,,,,,,,,,,,,,5 ,2005,06.02.–09.02.,INSA
2015-02-02,41 ,25 ,10 ,2.5 ,9 ,7 ,,,,,,,,,,,,,5.5 ,2013,30.01.–02.02.,INSA
2015-01-26,42 ,24 ,10 ,3 ,8.5 ,7 ,,,,,,,,,,,,,5.5 ,2005,23.01.–26.01.,INSA
2015-01-20,42 ,23 ,10 ,3.5 ,9 ,7 ,,1.5 ,,,,,,,,,,,4 ,2019,16.01.–19.01.,INSA
2015-01-15,43 ,23 ,10 ,2.5 ,9 ,7.5 ,,1.5 ,,,,,,,,,,,3.5 ,2058,09.01.–12.01.,INSA
2015-01-06,42.5 ,24 ,9 ,2 ,9.5 ,7.5 ,,,,,,,,,,,,,5.5 ,2036,02.01.–05.01.,INSA
2014-12-16,41.5 ,24.5 ,9.5 ,2 ,10 ,7.5 ,,,,,,,,,,,,,5 ,2017,12.12.–15.12.,INSA
2014-12-11,41 ,24 ,9.5 ,2 ,9.5 ,8 ,,,,,,,,,,,,,6 ,2046,05.12.–08.12.,INSA
2014-12-02,41.5 ,23 ,9 ,2 ,10 ,8.5 ,,,,,,,,,,,,,6 ,2047,28.11.–01.12.,INSA
2014-11-24,41 ,24 ,9 ,2.5 ,10.5 ,7.5 ,,,,,,,,,,,,,5.5 ,1979,21.11.–24.11.,INSA
2014-11-17,40 ,25 ,10 ,2.5 ,10 ,7 ,,,,,,,,,,,,,5.5 ,2017,14.11.–17.11.,INSA
2014-11-11,41 ,24.5 ,10 ,3.5 ,9 ,8 ,,,,,,,,,,,,,4 ,2028,07.11.–10.11.,INSA
2014-11-05,41 ,25 ,9 ,2.5 ,9 ,8 ,,1.5 ,,,,,,,,,,,4 ,2020,03.11.–05.11.,INSA
2014-10-28,41 ,24 ,10 ,2 ,9 ,8 ,,1.5 ,,,,,,,,,,,4.5 ,2003,24.10.–27.10.,INSA
2014-10-21,40.5 ,24.5 ,9 ,2.5 ,9 ,8 ,,1.5 ,,,,,,,,,,,5 ,2005,17.10.–20.10.,INSA
2014-10-13,40 ,24 ,10 ,2 ,9 ,9 ,,,,,,,,,,,,,6 ,2043,10.10.–13.10.,INSA
2014-10-07,39 ,24 ,11 ,3 ,8 ,8 ,,,,,,,,,,,,,7 ,2030,03.10.–06.10.,INSA
2014-09-29,38.5 ,25 ,11 ,3 ,9.5 ,8.5 ,,,,,,,,,,,,,4.5 ,2037,26.09.–29.09.,INSA
2014-09-24,39.5 ,24 ,10 ,3 ,9 ,8 ,,,,,,,,,,,,,6.5 ,2019,19.09.–22.09.,INSA
2014-09-16,39 ,25 ,10 ,3.5 ,9.5 ,7 ,,,,,,,,,,,,,6 ,2020,12.09.–15.09.,INSA
2014-09-10,39.5 ,23 ,11 ,3.5 ,9 ,6 ,,2 ,,,,,,,,,,,6 ,2030,05.09.–08.09.,INSA
2014-09-02,40 ,25 ,10 ,3 ,10 ,6 ,,,,,,,,,,,,,6 ,2036,29.08.–01.09.,INSA
2014-08-27,42 ,25 ,10 ,3.5 ,9.5 ,5 ,,,,,,,,,,,,,5 ,1998,22.08.–25.08.,INSA
2014-08-20,41 ,26 ,10 ,3.5 ,9 ,5 ,,,,,,,,,,,,,5.5 ,2005,15.08.–18.08.,INSA
